,car_name,car_prices_in_rupee,kms_driven,fuel_type,transmission,ownership,manufacture,engine,Seats
1815,Mercedes-Benz C-Class C 220 CDI Avantgarde,39 Lakh,"55,000 kms",Diesel,Automatic,1st Owner,2018,2143 cc,5 Seats
1816,Mercedes-Benz E-Class Exclusive E 220d,47 Lakh,"18,000 kms",Diesel,Automatic,1st Owner,2017,1496 cc,5 Seats
1817,Mercedes-Benz GLC 220d 4MATIC Sport,50 Lakh,"29,000 kms",Diesel,Automatic,1st Owner,2018,2993 cc,5 Seats
1818,Toyota Yaris J CVT,11 Lakh,"5,000 kms",Petrol,Automatic,1st Owner,2020,1197 cc,5 Seats
1819,BMW 7 Series 730Ld DPE Signature,70 Lakh,"25,000 kms",Diesel,Automatic,1st Owner,2017,814 cc,5 Seats
1820,Hyundai i10 Asta,3.25 Lakh,"41,000 kms",Petrol,Manual,2nd Owner,2011,999 cc,5 Seats
1821,Hyundai EON Era,2.50 Lakh,"63,463 kms",Petrol,Manual,1st Owner,2013,796 cc,5 Seats
1822,Renault Kiger RXT Turbo CVT,8.99 Lakh,"20,000 kms",Petrol,Automatic,1st Owner,2021,1197 cc,5 Seats
1823,Maruti Alto 800 LXI Anniversary Edition,2.67 Lakh,"69,852 kms",Petrol,Manual,1st Owner,2014,998 cc,5 Seats
1824,Hyundai Grand i10 Magna AT,5.25 Lakh,"29,584 kms",Petrol,Automatic,1st Owner,2016,999 cc,7 Seats
1825,Maruti Wagon R VXI BS IV,3.95 Lakh,"27,514 kms",Petrol,Manual,1st Owner,2014,1197 cc,5 Seats
1826,Renault Triber RXZ BSIV,6.90 Lakh,"30,339 kms",Petrol,Manual,1st Owner,2019,998 cc,5 Seats
1827,Maruti Baleno Alpha CVT,8.50 Lakh,"39,386 kms",Petrol,Automatic,1st Owner,2019,1086 cc,5 Seats
1828,Maruti Wagon R VXI BS IV,3 Lakh,"64,671 kms",Petrol,Manual,1st Owner,2012,1248 cc,5 Seats
1829,Hyundai Santro Sportz BSIV,4.90 Lakh,"30,670 kms",Petrol,Manual,1st Owner,2019,1197 cc,5 Seats
1830,Maruti Swift VDI,6.70 Lakh,"46,086 kms",Diesel,Manual,1st Owner,2018,998 cc,5 Seats
1831,Maruti Baleno 1.2 Delta,5.50 Lakh,"70,346 kms",Petrol,Manual,1st Owner,2015,1198 cc,5 Seats
1832,Maruti Wagon R VXI,1.50 Lakh,"50,000 kms",Petrol,Manual,1st Owner,2005,998 cc,5 Seats
1833,Honda Amaze S i-Vtech,4 Lakh,"80,000 kms",Petrol,Manual,1st Owner,2015,998 cc,5 Seats
1834,Maruti Wagon R AMT VXI Option,4.49 Lakh,"58,365 kms",Petrol,Automatic,1st Owner,2016,1197 cc,5 Seats
1835,Maruti Wagon R VXI Plus,4.99 Lakh,"12,000 kms",Petrol,Manual,1st Owner,2017,1197 cc,5 Seats
1836,Hyundai i20 Magna,2.90 Lakh,"58,182 kms",Petrol,Manual,1st Owner,2009,1248 cc,5 Seats
1837,Hyundai Grand i10 Magna,3.25 Lakh,"3,25,000 kms",Petrol,Manual,1st Owner,2013,1956 cc,5 Seats
1838,Fiat Punto 1.3 Active,2.70 Lakh,"1,27,152 kms",Diesel,Manual,1st Owner,2014,1248 cc,5 Seats
1839,Jeep Compass 2.0 Limited,12.20 Lakh,"98,492 kms",Diesel,Manual,1st Owner,2018,1968 cc,5 Seats
1840,Maruti Swift Dzire AGS ZDI Plus,7.75 Lakh,"23,000 kms",Diesel,Automatic,1st Owner,2018,2755 cc,7 Seats
1841,Audi A3 35 TDI Premium Plus,20.75 Lakh,"45,000 kms",Diesel,Automatic,1st Owner,2017,3198 cc,7 Seats
1842,Toyota Innova Crysta 2.8 ZX AT BSIV,24.90 Lakh,"63,001 kms",Diesel,Automatic,1st Owner,2019,1462 cc,6 Seats
1843,Ford Endeavour 3.2 Trend AT 4X4,20.50 Lakh,"72,000 kms",Diesel,Automatic,1st Owner,2016,2755 cc,7 Seats
1844,Maruti XL6 Zeta,11.45 Lakh,"26,000 kms",Petrol,Manual,1st Owner,2020,2393 cc,7 Seats
1845,Toyota Innova Crysta 2.8 GX AT BSIV,20.75 Lakh,"46,000 kms",Diesel,Automatic,2nd Owner,2019,998 cc,5 Seats
1846,Toyota Innova Crysta 2.4 VX MT,19.50 Lakh,"1,40,000 kms",Diesel,Manual,1st Owner,2018,1248 cc,5 Seats
1847,Hyundai Venue SX Plus Turbo DCT,10.60 Lakh,"3,500 kms",Petrol,Automatic,1st Owner,2021,1969 cc,7 Seats
1848,Maruti Ciaz ZDi SHVS,5.40 Lakh,"1,20,000 kms",Diesel,Manual,1st Owner,2015,1498 cc,5 Seats
1849,Volvo XC 90 D5 Inscription,65 Lakh,"39,000 kms",Diesel,Automatic,1st Owner,2018,998 cc,5 Seats
1850,Volkswagen Vento 1.5 TDI Highline AT,9.50 Lakh,"79,100 kms",Diesel,Automatic,1st Owner,2017,1462 cc,6 Seats
1851,Maruti Zen Estilo LXI BS IV,1.75 Lakh,"60,000 kms",Petrol,Manual,2nd Owner,2009,1497 cc,5 Seats
1852,Maruti XL6 Alpha,10 Lakh,"30,000 kms",Petrol,Manual,1st Owner,2022,1598 cc,5 Seats
1853,Tata Altroz XZ Diesel,8.25 Lakh,"46,000 kms",Diesel,Manual,1st Owner,2020,1199 cc,5 Seats
1854,Volkswagen Vento 1.6 Comfortline,8.60 Lakh,"65,232 kms",Petrol,Manual,1st Owner,2018,1493 cc,7 Seats
1855,Volkswagen Polo Diesel Comfortline 1.2L,2.70 Lakh,"1,06,865 kms",Diesel,Manual,1st Owner,2010,2609 cc,7 Seats
1856,Mahindra TUV 300 T8 AMT,8 Lakh,"49,900 kms",Diesel,Automatic,1st Owner,2016,1498 cc,5 Seats
1857,Mahindra Scorpio SLX 2.6 Turbo 7 Str,2.65 Lakh,"1,00,000 kms",Diesel,Manual,3rd Owner,2007,1086 cc,5 Seats
1858,Ford Aspire 1.5 TDCi Titanium Plus,5.25 Lakh,"1,10,000 kms",Diesel,Manual,1st Owner,2015,1462 cc,5 Seats
1859,Hyundai Santro Magna Corp Edition AMT,5.76 Lakh,"9,000 kms",Petrol,Automatic,1st Owner,2020,3198 cc,7 Seats
1860,Maruti SX4 S Cross Alpha,9.45 Lakh,"15,000 kms",Petrol,Manual,1st Owner,2020,1248 cc,5 Seats
1861,Ford Endeavour Titanium Plus 4X4,32.50 Lakh,"45,000 kms",Diesel,Automatic,1st Owner,2019,1497 cc,7 Seats
1862,Maruti Swift VDI,4.50 Lakh,"1,00,000 kms",Diesel,Manual,2nd Owner,2013,1396 cc,5 Seats
1863,Honda BR-V i-VTEC V CVT,8.15 Lakh,"80,000 kms",Petrol,Automatic,2nd Owner,2017,998 cc,5 Seats
1864,Hyundai i20 Sportz 1.4 CRDi,5.32 Lakh,"80,000 kms",Diesel,Manual,1st Owner,2015,1497 cc,5 Seats
1865,Hyundai i20 Asta Turbo DCT DT,11.25 Lakh,"11,000 kms",Petrol,Automatic,1st Owner,2021,1396 cc,5 Seats
1866,Honda City i VTEC CVT VX,7.25 Lakh,"50,000 kms",Petrol,Automatic,2nd Owner,2015,1197 cc,5 Seats
1867,Hyundai i20 Asta 1.4 CRDi,5.75 Lakh,"90,000 kms",Diesel,Manual,1st Owner,2015,1498 cc,5 Seats
1868,Hyundai Grand i10 1.2 Kappa Asta,5 Lakh,"90,000 kms",Petrol,Manual,1st Owner,2018,1591 cc,5 Seats
1869,Skoda Rapid 1.5 TDI AT Style BSIV,9.75 Lakh,"93,500 kms",Diesel,Automatic,1st Owner,2019,998 cc,5 Seats
1870,Hyundai Creta 1.6 VTVT AT SX Plus,9.99 Lakh,"32,000 kms",Petrol,Automatic,2nd Owner,2017,936 cc,5 Seats
1871,Maruti Wagon R VXI BS IV,3.40 Lakh,"60,000 kms",Petrol,Manual,1st Owner,2014,1498 cc,5 Seats
1872,Chevrolet Beat Diesel LS,2.15 Lakh,"70,000 kms",Diesel,Manual,2nd Owner,2015,1984 cc,4 Seats
1873,Honda City ZX CVT,8.60 Lakh,"70,000 kms",Petrol,Automatic,2nd Owner,2017,1799 cc,5 Seats
1874,Volkswagen Beetle 2.0,15.25 Lakh,"18,999 kms",Petrol,Automatic,2nd Owner,2010,1248 cc,5 Seats
1875,Honda Civic 1.8 V AT,3.50 Lakh,"1,10,000 kms",Petrol,Automatic,2nd Owner,2007,1197 cc,5 Seats
1876,Maruti Swift Dzire VDi,3.15 Lakh,"1,45,000 kms",Diesel,Manual,2nd Owner,2011,1461 cc,5 Seats
1877,Hyundai i10 Magna 1.2 iTech SE,1.90 Lakh,"60,000 kms",Petrol,Manual,1st Owner,2008,998 cc,5 Seats
1878,Renault Pulse RxL Optional,2.50 Lakh,"50,000 kms",Diesel,Manual,1st Owner,2012,1197 cc,5 Seats
1879,Maruti Wagon R VXI BS IV,3.30 Lakh,"70,000 kms",Petrol,Manual,2nd Owner,2015,2999 cc,7 Seats
1880,Hyundai i20 Active 1.2 S,5.90 Lakh,"48,000 kms",Petrol,Manual,1st Owner,2015,1186 cc,5 Seats
1881,Isuzu MU 7 4x2 BS III,8 Lakh,"80,000 kms",Diesel,Manual,3rd Owner,2014,1582 cc,5 Seats
1882,Hyundai Aura S Diesel,7.75 Lakh,"40,000 kms",Diesel,Manual,1st Owner,2020,1248 cc,5 Seats
1883,Hyundai Verna 1.6 CRDi SX,7 Lakh,"50,000 kms",Diesel,Manual,1st Owner,2015,1995 cc,5 Seats
1884,Fiat Punto Pure 1.3L Advanced Multi-Jet,2 Lakh,"1,58,763 kms",Diesel,Manual,1st Owner,2012,2179 cc,7 Seats
1885,BMW 3 Series 320d Luxury Line,31.50 Lakh,"35,000 kms",Diesel,Automatic,1st Owner,2017,2179 cc,7 Seats
1886,Tata Safari Storme LX,3.10 Lakh,"90,000 kms",Diesel,Manual,2nd Owner,2012,1497 cc,5 Seats
1887,Mahindra XUV500 W8 AWD,7.50 Lakh,"1,20,000 kms",Diesel,Manual,3rd Owner,2013,2179 cc,7 Seats
1888,Honda City i VTEC V,5.50 Lakh,"60,000 kms",Petrol,Manual,2nd Owner,2015,1497 cc,5 Seats
1889,Mahindra XUV500 W8 2WD,9 Lakh,"70,000 kms",Diesel,Manual,1st Owner,2015,1598 cc,5 Seats
1890,Honda City E,4.25 Lakh,"97,320 kms",Petrol,Manual,1st Owner,2012,1199 cc,5 Seats
1891,Volkswagen Vento Diesel Highline,4.90 Lakh,"1,18,393 kms",Diesel,Manual,1st Owner,2014,1368 cc,5 Seats
1892,Honda Jazz ZX,8.90 Lakh,"24,774 kms",Petrol,Manual,1st Owner,2021,999 cc,5 Seats
1893,Fiat Linea Emotion,1.70 Lakh,"50,000 kms",Petrol,Manual,1st Owner,2010,1968 cc,5 Seats
1894,Renault KWID Climber 1.0 AMT,4.90 Lakh,"13,800 kms",Petrol,Automatic,1st Owner,2020,1198 cc,5 Seats
1895,Skoda Yeti Ambition 4X2,4 Lakh,"1,47,000 kms",Diesel,Manual,2nd Owner,2011,998 cc,5 Seats
1896,Honda Amaze SX i-VTEC,4.80 Lakh,"50,000 kms",Petrol,Manual,3rd Owner,2016,1498 cc,7 Seats
1897,Hyundai EON 1.0 Era Plus,3.20 Lakh,"50,000 kms",Petrol,Manual,2nd Owner,2017,2494 cc,8 Seats
1898,Honda BR-V i-DTEC S MT,8.50 Lakh,"30,000 kms",Diesel,Manual,1st Owner,2018,1498 cc,5 Seats
1899,Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,14.90 Lakh,"56,001 kms",Diesel,Manual,1st Owner,2014,1798 cc,5 Seats
1900,Honda City i DTec V,7.25 Lakh,"60,000 kms",Diesel,Manual,1st Owner,2016,998 cc,5 Seats
1901,Toyota Corolla Altis VL AT,10.39 Lakh,"32,976 kms",Petrol,Automatic,2nd Owner,2016,1198 cc,5 Seats
1902,Maruti Wagon R VXI BS IV,3.54 Lakh,"6,830 kms",Petrol,Manual,1st Owner,2014,814 cc,5 Seats
1903,Nissan Micra Active XV S,3.28 Lakh,"76,018 kms",Petrol,Manual,1st Owner,2016,1591 cc,5 Seats
1904,Hyundai EON Magna Plus,2.70 Lakh,"65,841 kms",Petrol,Manual,1st Owner,2016,2179 cc,7 Seats
1905,Hyundai Creta 1.6 VTVT E Plus,7.99 Lakh,"29,943 kms",Petrol,Manual,2nd Owner,2017,993 cc,5 Seats
1906,Tata New Safari DICOR 2.2 EX 4x2,5.01 Lakh,"35,383 kms",Diesel,Manual,1st Owner,2014,1798 cc,5 Seats
1907,Maruti Zen VXI BSII,"95,000 ","90,000 kms",Petrol,Manual,3rd Owner,2004,1199 cc,5 Seats
1908,Skoda Superb Elegance 1.8 TSI AT,4.75 Lakh,"50,000 kms",Petrol,Automatic,2nd Owner,2012,998 cc,5 Seats
1909,Chevrolet Beat LS,1.34 Lakh,"63,723 kms",Petrol,Manual,1st Owner,2010,1197 cc,5 Seats
1910,Maruti Wagon R LXI CNG,3.40 Lakh,"75,270 kms",Cng,Manual,1st Owner,2016,1368 cc,5 Seats
1911,Hyundai i20 1.2 Asta,2.64 Lakh,"80,502 kms",Petrol,Manual,3rd Owner,2011,1198 cc,5 Seats
1912,Fiat Linea 1.4 Emotion,2.24 Lakh,"39,520 kms",Petrol,Manual,1st Owner,2013,1198 cc,5 Seats
1913,Volkswagen Polo Petrol Highline 1.2L,2.95 Lakh,"60,000 kms",Petrol,Manual,1st Owner,2011,1498 cc,5 Seats
1914,Volkswagen Polo Petrol Highline 1.2L,2.65 Lakh,"79,000 kms",Petrol,Manual,1st Owner,2010,2179 cc,7 Seats
1915,Volkswagen CrossPolo 1.5 TDI,4.85 Lakh,"66,000 kms",Diesel,Manual,1st Owner,2015,2967 cc,5 Seats
1916,Mahindra XUV500 W8 2WD,4.63 Lakh,"1,16,509 kms",Diesel,Manual,2nd Owner,2012,2894 cc,4 Seats
1917,Audi A6 3.0 TDI Quattro Technology,10.85 Lakh,"76,398 kms",Diesel,Automatic,2nd Owner,2012,1197 cc,5 Seats
1918,Audi RS5 Coupe,35 Lakh,"55,000 kms",Petrol,Automatic,2nd Owner,2011,2179 cc,5 Seats
1919,Hyundai i20 Sportz 1.2,4.47 Lakh,"61,000 kms",Petrol,Manual,1st Owner,2014,1248 cc,5 Seats
1920,Land Rover Freelander 2 SE,18.50 Lakh,"80,000 kms",Diesel,Automatic,2nd Owner,2014,1197 cc,5 Seats
1921,Maruti Ciaz VDi Plus SHVS,6.04 Lakh,"64,803 kms",Diesel,Manual,1st Owner,2016,1197 cc,5 Seats
1922,Hyundai i20 1.2 Sportz,2.52 Lakh,"34,453 kms",Petrol,Manual,1st Owner,2010,1497 cc,5 Seats
1923,Maruti Swift Dzire AMT VXI,5.75 Lakh,"17,348 kms",Petrol,Automatic,2nd Owner,2017,1498 cc,5 Seats
1924,Tata Nexon 1.5 Revotorq XM,6 Lakh,"1,02,732 kms",Diesel,Manual,1st Owner,2018,1248 cc,5 Seats
1925,Nissan Sunny XL CVT,4 Lakh,"90,592 kms",Petrol,Automatic,1st Owner,2013,1198 cc,5 Seats
1926,Maruti Baleno Alpha Diesel,7.50 Lakh,"80,000 kms",Diesel,Manual,1st Owner,2018,2354 cc,5 Seats
1927,Honda Amaze VX i-Vtech,4.70 Lakh,"19,062 kms",Petrol,Manual,1st Owner,2015,2360 cc,5 Seats
1928,Honda CR-V 2.4L 4WD AT,10.75 Lakh,"65,000 kms",Petrol,Automatic,1st Owner,2015,1199 cc,5 Seats
1929,Mitsubishi Outlander 2.4,5.25 Lakh,"45,000 kms",Petrol,Automatic,1st Owner,2011,2987 cc,5 Seats
1930,Volkswagen Polo Diesel Highline 1.2L,3.98 Lakh,"83,634 kms",Diesel,Manual,1st Owner,2013,1493 cc,7 Seats
1931,Mercedes-Benz M-Class ML 350 4Matic,20.50 Lakh,"1,03,000 kms",Diesel,Automatic,2nd Owner,2013,1498 cc,7 Seats
1932,Mahindra TUV 300 T8 AMT,5.99 Lakh,"42,032 kms",Diesel,Automatic,2nd Owner,2016,2143 cc,5 Seats
1933,Honda Mobilio S i-DTEC,4.36 Lakh,"89,653 kms",Diesel,Manual,3rd Owner,2014,2987 cc,7 Seats
1934,Mercedes-Benz GLC 220d 4MATIC Sport,45 Lakh,"57,000 kms",Diesel,Automatic,1st Owner,2018,1995 cc,5 Seats
1935,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,32.75 Lakh,"80,000 kms",Diesel,Automatic,1st Owner,2014,1968 cc,5 Seats
1936,BMW X1 sDrive 20D xLine,9.50 Lakh,"82,000 kms",Diesel,Automatic,3rd Owner,2013,2487 cc,5 Seats
1937,Audi A4 2.0 TDI,12.25 Lakh,"50,000 kms",Diesel,Automatic,1st Owner,2013,1498 cc,5 Seats
1938,Toyota Camry Hybrid 2.5,18.75 Lakh,"98,000 kms",Petrol,Automatic,1st Owner,2018,1794 cc,5 Seats
1939,Volkswagen Polo 1.5 TDI Comfortline,3.93 Lakh,"71,033 kms",Diesel,Manual,2nd Owner,2014,2179 cc,7 Seats
1940,Toyota Corolla Altis 1.8 VL AT,3.25 Lakh,"95,000 kms",Petrol,Automatic,3rd Owner,2009,1968 cc,5 Seats
1941,Mahindra XUV500 W10 AWD,12 Lakh,"68,000 kms",Diesel,Manual,2nd Owner,2018,1248 cc,5 Seats
1942,Audi A6 2.0 TDI Premium Plus,12.75 Lakh,"98,000 kms",Diesel,Automatic,2nd Owner,2013,1497 cc,5 Seats
1943,Maruti Swift Vdi BSIII,1.99 Lakh,"92,860 kms",Diesel,Manual,1st Owner,2008,1896 cc,5 Seats
1944,Honda City E,3 Lakh,"77,132 kms",Petrol,Manual,1st Owner,2012,0 cc,5 Seats
1945,Skoda New Laura L and K AT,1.35 Lakh,"1,18,971 kms",Diesel,Automatic,2nd Owner,2008,1598 cc,5 Seats
1946,MG ZS EV Exclusive,21.85 Lakh,"28,000 kms",Electric,Automatic,1st Owner,2021,1968 cc,5 Seats
1947,Volkswagen Vento Petrol Highline AT,2.73 Lakh,"71,760 kms",Petrol,Automatic,1st Owner,2010,1248 cc,5 Seats
1948,Skoda Octavia Elegance 2.0 TDI AT,9.13 Lakh,"84,612 kms",Diesel,Automatic,1st Owner,2014,998 cc,5 Seats
1949,Maruti Ciaz VDI SHVS,5.93 Lakh,"1,24,183 kms",Diesel,Manual,1st Owner,2017,2993 cc,5 Seats
1950,Maruti Wagon R LXI CNG,3.41 Lakh,"47,756 kms",Cng,Manual,1st Owner,2016,1591 cc,5 Seats
1951,BMW X5 xDrive 30d M Sport,52 Lakh,"65,000 kms",Diesel,Automatic,1st Owner,2017,1591 cc,5 Seats
1952,Hyundai Verna 1.6 SX VTVT,3.75 Lakh,"37,125 kms",Petrol,Manual,1st Owner,2011,1497 cc,5 Seats
1953,Hyundai Verna 1.6 SX VTVT,3.52 Lakh,"87,013 kms",Petrol,Manual,3rd Owner,2013,1598 cc,5 Seats
1954,Honda City 1.5 S MT,2.71 Lakh,"1,49,232 kms",Petrol,Manual,1st Owner,2010,1364 cc,5 Seats
1955,Volkswagen Vento Petrol Highline,2.54 Lakh,"82,145 kms",Petrol,Manual,3rd Owner,2012,1461 cc,5 Seats
1956,Toyota Etios Liva GD,2.82 Lakh,"75,805 kms",Diesel,Manual,1st Owner,2011,1298 cc,5 Seats
1957,Renault Duster 110PS Diesel RxL,5.75 Lakh,"73,000 kms",Diesel,Manual,1st Owner,2015,1197 cc,5 Seats
1958,Maruti Swift Dzire VXi,1.90 Lakh,"91,717 kms",Petrol,Manual,2nd Owner,2009,998 cc,5 Seats
1959,Maruti Swift VXI,3.17 Lakh,"61,828 kms",Petrol,Manual,1st Owner,2013,1373 cc,7 Seats
1960,Maruti Wagon R LXI BS IV,2.38 Lakh,"98,554 kms",Petrol,Manual,1st Owner,2012,2993 cc,5 Seats
1961,Maruti Ertiga ZXI,4.62 Lakh,"1,12,696 kms",Petrol,Manual,2nd Owner,2013,1498 cc,5 Seats
1962,BMW 7 Series 730Ld,24.18 Lakh,"9,329 kms",Diesel,Automatic,1st Owner,2013,1248 cc,5 Seats
1963,Skoda Rapid 1.5 TDI Style BSIV,6.66 Lakh,"64,419 kms",Diesel,Manual,1st Owner,2017,1197 cc,5 Seats
1964,Maruti Swift Dzire VDI,5.63 Lakh,"91,892 kms",Diesel,Manual,1st Owner,2016,1197 cc,5 Seats
1965,Hyundai i20 Asta 1.2,4.79 Lakh,"50,827 kms",Petrol,Manual,2nd Owner,2015,995 cc,5 Seats
1966,Maruti Baleno 1.2 Alpha,5.53 Lakh,"69,167 kms",Petrol,Manual,1st Owner,2015,1493 cc,5 Seats
1967,Chevrolet Spark 1.0 LT,"99,205 ","84,489 kms",Petrol,Manual,3rd Owner,2011,998 cc,5 Seats
1968,Kia Seltos HTE D,11.82 Lakh,"35,343 kms",Diesel,Manual,1st Owner,2021,0 cc,5 Seats
1969,Maruti Wagon R VXI BS IV,2.36 Lakh,"1,00,527 kms",Petrol,Manual,1st Owner,2012,799 cc,5 Seats
1970,Tata Nexon EV Prime XZ Plus,3.67 Lakh,"54,239 kms",Electric,Automatic,1st Owner,2020,1373 cc,7 Seats
1971,Renault KWID RXT Optional,3.13 Lakh,"26,457 kms",Petrol,Manual,3rd Owner,2018,1061 cc,5 Seats
1972,Maruti Ertiga VXI CNG,4.86 Lakh,"67,231 kms",Cng,Manual,1st Owner,2014,998 cc,5 Seats
1973,Maruti Wagon R LXI Minor Duo LPG,1.21 Lakh,"74,228 kms",Lpg,Manual,1st Owner,2008,1197 cc,5 Seats
1974,Maruti Celerio VXI CNG Optional BSIV,4.51 Lakh,"55,362 kms",Cng,Manual,1st Owner,2017,999 cc,5 Seats
1975,Hyundai i10 Magna AT,1.79 Lakh,"80,896 kms",Petrol,Automatic,3rd Owner,2010,1493 cc,5 Seats
1976,Skoda Slavia 1.0 TSI Ambition,12.70 Lakh,"2,263 kms",Petrol,Manual,1st Owner,2022,1462 cc,5 Seats
1977,Hyundai Creta SX Diesel,17.50 Lakh,"25,000 kms",Diesel,Manual,1st Owner,2021,2494 cc,8 Seats
1978,Maruti Vitara Brezza ZXI Plus,10.08 Lakh,"14,572 kms",Petrol,Manual,1st Owner,2021,1498 cc,7 Seats
1979,Toyota Innova 2.5 G4 Diesel 8-seater,5.66 Lakh,"91,865 kms",Diesel,Manual,1st Owner,2011,1197 cc,5 Seats
1980,Honda Mobilio S i-DTEC,5.95 Lakh,"77,000 kms",Diesel,Manual,1st Owner,2015,5000 cc,4 Seats
1981,Hyundai Grand i10 Magna,3.95 Lakh,"36,109 kms",Petrol,Manual,1st Owner,2014,2755 cc,7 Seats
1982,Jaguar XJ 5.0 L V8 Supercharged,29.75 Lakh,"72,000 kms",Petrol,Automatic,2nd Owner,2012,2499 cc,7 Seats
1983,Toyota Fortuner 2.8 2WD AT,30 Lakh,"73,500 kms",Diesel,Automatic,1st Owner,2018,1497 cc,5 Seats
1984,Chevrolet Tavera Neo 3 LS 7 C BSIII,5.96 Lakh,"2,12,171 kms",Diesel,Manual,1st Owner,2015,2755 cc,7 Seats
1985,Honda City i VTEC VX Option,7.12 Lakh,"73,079 kms",Petrol,Manual,1st Owner,2016,1373 cc,5 Seats
1986,Toyota Innova Crysta 2.8 GX AT BSIV,15.46 Lakh,"47,791 kms",Diesel,Automatic,1st Owner,2017,1086 cc,5 Seats
1987,Maruti Ciaz ZXi,4.90 Lakh,"89,982 kms",Petrol,Manual,2nd Owner,2015,1198 cc,5 Seats
1988,Hyundai Santro Xing GLS,1.13 Lakh,"1,00,694 kms",Petrol,Manual,3rd Owner,2008,1197 cc,5 Seats
1989,Volkswagen Polo Petrol Comfortline 1.2L,3.03 Lakh,"42,788 kms",Petrol,Manual,2nd Owner,2013,1248 cc,5 Seats
1990,Maruti Swift VXI,2.76 Lakh,"53,127 kms",Petrol,Manual,2nd Owner,2012,2982 cc,7 Seats
1991,Maruti Swift Dzire Ldi BSIV,2.57 Lakh,"47,832 kms",Diesel,Manual,2nd Owner,2010,1193 cc,5 Seats
1992,Toyota Fortuner 3.0 Diesel,8.79 Lakh,"1,19,570 kms",Diesel,Manual,2nd Owner,2010,998 cc,5 Seats
1993,Tata Zest Revotron 1.2 XT,3.23 Lakh,"13,251 kms",Petrol,Manual,1st Owner,2015,1499 cc,5 Seats
1994,Hyundai Verna SX Opt Turbo,14.32 Lakh,"10,514 kms",Petrol,Automatic,1st Owner,2021,624 cc,4 Seats
1995,Ford Ecosport 1.5 Ti VCT MT Trend,4.44 Lakh,"58,613 kms",Petrol,Manual,1st Owner,2013,1598 cc,5 Seats
1996,Tata Nano Lx,"54,613 ","46,883 kms",Petrol,Manual,2nd Owner,2010,1399 cc,8 Seats
1997,Volkswagen Polo Petrol Highline 1.6L,3.25 Lakh,"56,000 kms",Petrol,Manual,2nd Owner,2011,1197 cc,5 Seats
1998,Chevrolet Enjoy Petrol LS 8 Seater,3 Lakh,"2,10,000 kms",Petrol,Manual,1st Owner,2014,1197 cc,5 Seats
1999,Hyundai i10 Sportz 1.2 AT,2.49 Lakh,"1,03,000 kms",Petrol,Automatic,2nd Owner,2010,1598 cc,5 Seats
2000,Hyundai i20 1.2 Sportz,3.45 Lakh,"86,000 kms",Petrol,Manual,1st Owner,2012,1598 cc,5 Seats
2001,Volkswagen Vento Petrol Highline,2.99 Lakh,"76,000 kms",Petrol,Manual,1st Owner,2011,998 cc,5 Seats
2002,Volkswagen Vento Petrol Highline AT,3.25 Lakh,"76,000 kms",Petrol,Automatic,2nd Owner,2011,1995 cc,5 Seats
2003,Maruti Wagon R LXI CNG Optional,4 Lakh,"40,000 kms",Cng,Manual,3rd Owner,2017,1591 cc,5 Seats
2004,Hyundai Tucson 2.0 e-VGT 2WD AT GL,17.50 Lakh,"50,000 kms",Diesel,Automatic,1st Owner,2018,2179 cc,7 Seats
2005,Hyundai Verna VTVT 1.6 AT SX Option,10.30 Lakh,"20,000 kms",Petrol,Automatic,1st Owner,2018,1197 cc,5 Seats
2006,Mahindra XUV500 W8 FWD,6.69 Lakh,"74,000 kms",Diesel,Manual,1st Owner,2012,1061 cc,5 Seats
2007,Hyundai i10 Magna,1.20 Lakh,"1,20,000 kms",Petrol,Manual,3rd Owner,2008,1498 cc,5 Seats
2008,Maruti Estilo LXI,1.05 Lakh,"70,000 kms",Petrol,Manual,2nd Owner,2009,1799 cc,5 Seats
2009,Honda City i DTEC V,6.50 Lakh,"87,000 kms",Diesel,Manual,2nd Owner,2015,1798 cc,5 Seats
2010,Honda Civic 1.8 S MT,1.40 Lakh,"1,10,000 kms",Petrol,Manual,3rd Owner,2007,1199 cc,7 Seats
2011,Skoda Superb Style 1.8 TSI AT,16.50 Lakh,"61,000 kms",Petrol,Automatic,1st Owner,2017,2523 cc,5 Seats
2012,Volkswagen Polo 1.2 MPI Highline,5.80 Lakh,"21,300 kms",Petrol,Manual,1st Owner,2016,1462 cc,5 Seats
2013,Mahindra Bolero ZLX BSIII,5.20 Lakh,"1,10,000 kms",Diesel,Manual,3rd Owner,2015,1199 cc,5 Seats
2014,Toyota Urban cruiser High AT,12.15 Lakh,"11,400 kms",Petrol,Automatic,1st Owner,2022,1582 cc,5 Seats
2015,Honda WR-V Exclusive Petrol,7 Lakh,"30,000 kms",Petrol,Manual,1st Owner,2018,1497 cc,5 Seats
2016,Hyundai Elantra CRDi SX,5.50 Lakh,"1,20,000 kms",Diesel,Manual,3rd Owner,2014,1798 cc,5 Seats
2017,Honda City i VTEC VX,5 Lakh,"98,000 kms",Petrol,Manual,1st Owner,2014,1586 cc,5 Seats
2018,Skoda Superb 1.8 TSI MT,3.55 Lakh,"50,000 kms",Petrol,Manual,1st Owner,2010,1197 cc,6 Seats
